src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp,flow_duration,packet_rate
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.136719942,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.136919975,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,1.9681640326529761,2025-06-18 11:55:07.136934996,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.137453079,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.137453079,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,4.584333866533982,2025-06-18 11:55:07.137464046,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.137542009,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.137542009,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,0.4505669075674063,2025-06-18 11:55:07.137548923,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.154954910,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,0.3394343449861101,2025-06-18 11:55:07.155041933,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.158621073,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.158621073,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.158621073,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.173542023,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.175201893,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.175201893,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.175201893,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.175201893,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.175201893,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.175201893,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.176212072,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.176212072,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.176212072,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6480058012280302,2025-06-18 11:55:07.176275015,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.187282085,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,0.466963515161368,2025-06-18 11:55:07.187365055,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.192780018,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.195194960,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.195194960,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.213097095,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,2.5256486908476754,2025-06-18 11:55:07.213177919,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.239662886,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.31187534555181456,2025-06-18 11:55:07.239757061,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.244677067,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.245676994,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.245915890,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.250416994,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.250847101,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.254034042,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.254034042,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6480058012280302,2025-06-18 11:55:07.254107952,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.269936085,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,0.41504092444715585,2025-06-18 11:55:07.270025015,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.278712034,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.278774023,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.306487083,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.308480978,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.308480978,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6480058012280302,2025-06-18 11:55:07.308857918,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,0.46605259251725906,2025-06-18 11:55:07.406362057,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6161235086842157,2025-06-18 11:55:07.407293081,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.411763906,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,1.8779826908861867,2025-06-18 11:55:07.411866903,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,0.405020775361957,2025-06-18 11:55:07.448487997,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6480058012280302,2025-06-18 11:55:07.448554039,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.453140974,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,2.5156285417624766,2025-06-18 11:55:07.453227997,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.456357002,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.456357002,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.456357002,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.456357002,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.499434948,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.499744892,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.499744892,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.499777079,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6480058012280302,2025-06-18 11:55:07.499810934,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,0.40410985271784805,2025-06-18 11:55:07.501961946,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,0.5653431607251385,2025-06-18 11:55:07.504803896,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.6480058012280302,2025-06-18 11:55:07.504904032,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.505764008,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,1.1483336529548893,2025-06-18 11:55:07.505825043,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,0.403198930073739,2025-06-18 11:55:07.535377026,-0.027970195593856967,0.06267200888889786
9,11,58119,443,0,-0.5815084482080742,2025-06-18 11:55:07.539432049,-0.03545352903495456,-0.25251154990769326
9,11,58119,443,0,2.7816179538423,2025-06-18 11:55:07.539560080,-0.03545352903495456,-0.25251154990769326
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.552942991,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.559911013,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6443621106515942,2025-06-18 11:55:07.559911013,-0.027970195593856967,0.06267200888889786
15,8,443,58119,0,-0.6006378237343629,2025-06-18 11:55:07.559911013,-0.027970195593856967,0.06267200888889786
